Timestamp,Number of Pixels in Range,food?
2023-06-29 14:01:28.239583,4144,food
2023-06-29 14:01:28.322133,4154,food
2023-06-29 14:01:28.401517,4200,food
2023-06-29 14:01:28.504282,4190,food
2023-06-29 14:01:28.573423,4176,food
2023-06-29 14:01:28.658652,4206,food
2023-06-29 14:01:28.725968,4186,food
2023-06-29 14:01:28.802521,4186,food
2023-06-29 14:01:28.872030,4178,food
2023-06-29 14:01:28.952621,4176,food
2023-06-29 14:01:28.999834,4178,food
2023-06-29 14:01:29.083643,4208,food
2023-06-29 14:01:29.159110,4180,food
2023-06-29 14:01:29.226225,4194,food
2023-06-29 14:01:29.285523,4200,food
2023-06-29 14:01:29.345759,4194,food
2023-06-29 14:01:29.408793,4186,food
2023-06-29 14:01:29.476193,4174,food
2023-06-29 14:01:29.544775,4206,food
2023-06-29 14:01:29.609726,4156,food
2023-06-29 14:01:29.670272,4202,food
2023-06-29 14:01:29.737504,4198,food
2023-06-29 14:01:29.812347,4234,food
2023-06-29 14:01:29.893231,4202,food
2023-06-29 14:01:29.971625,4208,food
2023-06-29 14:01:30.054154,4220,food
2023-06-29 14:01:30.132637,4194,food
2023-06-29 14:01:30.213181,4206,food
2023-06-29 14:01:30.321563,4204,food
2023-06-29 14:01:30.405204,4192,food
2023-06-29 14:01:30.994775,3296,food
2023-06-29 14:01:31.035228,3241,hand
2023-06-29 14:01:31.048574,3281,hand
2023-06-29 14:01:31.083283,4174,hand
2023-06-29 14:01:31.134980,4188,hand
2023-06-29 14:01:31.184044,4190,hand
2023-06-29 14:01:31.235056,4224,hand
2023-06-29 14:01:31.292106,4198,hand
2023-06-29 14:01:31.342669,4216,hand
2023-06-29 14:01:31.378401,3298,hand
2023-06-29 14:01:31.405732,4190,hand
2023-06-29 14:01:31.459669,4172,hand
2023-06-29 14:01:31.499825,3229,hand
2023-06-29 14:01:31.526675,4196,hand
2023-06-29 14:01:31.581233,4154,hand
2023-06-29 14:01:31.621098,3242,hand
2023-06-29 14:01:31.648915,4156,hand
2023-06-29 14:01:31.687283,3279,hand
2023-06-29 14:01:31.714776,4218,hand
2023-06-29 14:01:31.749842,3270,hand
2023-06-29 14:01:31.779290,4186,hand
2023-06-29 14:01:31.834596,4214,hand
2023-06-29 14:01:31.868085,3233,hand
2023-06-29 14:01:31.898759,4214,hand
2023-06-29 14:01:31.931204,3275,hand
2023-06-29 14:01:31.960172,4216,hand
2023-06-29 14:01:32.000857,1662,hand
2023-06-29 14:01:32.030252,2762,hand
2023-06-29 14:01:32.068236,893,hand
2023-06-29 14:01:32.096237,2256,hand
2023-06-29 14:01:32.130234,426,hand
2023-06-29 14:01:32.156781,2166,hand
2023-06-29 14:01:32.190531,180,hand
2023-06-29 14:01:32.217622,1678,hand
2023-06-29 14:01:32.252122,1,hand
2023-06-29 14:01:32.283224,1134,hand
2023-06-29 14:01:32.319849,389,hand
2023-06-29 14:01:32.347175,2108,hand
2023-06-29 14:01:32.396308,1660,hand
2023-06-29 14:01:32.429639,274,hand
2023-06-29 14:01:32.459025,2370,hand
2023-06-29 14:01:32.491813,799,hand
2023-06-29 14:01:32.519354,2804,hand
2023-06-29 14:01:32.552942,1505,hand
2023-06-29 14:01:32.579224,3394,hand
2023-06-29 14:01:32.615605,2158,hand
2023-06-29 14:01:32.642759,4830,hand
2023-06-29 14:01:32.692891,6776,hand
2023-06-29 14:01:32.726153,6914,hand
2023-06-29 14:01:32.754105,6260,hand
2023-06-29 14:01:32.785304,7214,hand
2023-06-29 14:01:32.812576,5420,hand
2023-06-29 14:01:32.847134,6182,hand
2023-06-29 14:01:32.874076,4920,hand
2023-06-29 14:01:32.924021,4630,hand
2023-06-29 14:01:32.958278,3924,hand
2023-06-29 14:01:32.985263,2798,hand
2023-06-29 14:01:33.024236,1109,hand
2023-06-29 14:01:33.050359,760,hand
2023-06-29 14:01:33.087462,0,hand
2023-06-29 14:01:33.116112,340,hand
2023-06-29 14:01:33.170596,330,hand
2023-06-29 14:01:33.206557,0,hand
2023-06-29 14:01:33.238189,334,hand
2023-06-29 14:01:33.278782,0,hand
2023-06-29 14:01:33.313077,346,hand
2023-06-29 14:01:33.355455,0,hand
2023-06-29 14:01:33.383181,356,hand
2023-06-29 14:01:33.420208,0,hand
2023-06-29 14:01:33.449350,358,hand
2023-06-29 14:01:33.487464,0,hand
2023-06-29 14:01:33.516559,338,hand
2023-06-29 14:01:33.552762,0,hand
2023-06-29 14:01:33.581172,334,hand
2023-06-29 14:01:33.620580,0,hand
2023-06-29 14:01:33.648757,336,hand
2023-06-29 14:01:33.692010,0,hand
2023-06-29 14:01:33.722438,374,hand
2023-06-29 14:01:33.761023,0,hand
2023-06-29 14:01:33.791593,340,hand
2023-06-29 14:01:33.828971,0,hand
2023-06-29 14:01:33.858014,404,hand
2023-06-29 14:01:33.893069,0,hand
2023-06-29 14:01:33.921272,332,hand
2023-06-29 14:01:33.953729,0,hand
2023-06-29 14:01:33.982076,336,hand
2023-06-29 14:01:34.015129,0,empty
2023-06-29 14:01:34.042246,376,empty
2023-06-29 14:01:34.077105,0,empty
2023-06-29 14:01:34.108836,342,empty
2023-06-29 14:01:34.141454,0,empty
2023-06-29 14:01:34.168161,352,empty
2023-06-29 14:01:34.201606,0,empty
2023-06-29 14:01:34.229263,354,empty
2023-06-29 14:01:34.267681,0,empty
2023-06-29 14:01:34.298301,334,empty
2023-06-29 14:01:34.330343,0,empty
2023-06-29 14:01:34.360412,340,empty
2023-06-29 14:01:34.410470,342,empty
2023-06-29 14:01:34.444716,0,empty
2023-06-29 14:01:34.472995,326,empty
2023-06-29 14:01:34.517430,0,empty
2023-06-29 14:01:34.555899,336,empty
2023-06-29 14:01:34.600390,0,empty
2023-06-29 14:01:34.631729,332,empty
2023-06-29 14:01:34.669216,0,empty
2023-06-29 14:01:34.699597,368,empty
2023-06-29 14:01:34.746382,0,empty
2023-06-29 14:01:34.779594,326,empty
2023-06-29 14:01:34.821396,0,empty
2023-06-29 14:01:34.883143,0,empty
2023-06-29 14:01:34.915567,0,empty
2023-06-29 14:01:34.930099,0,empty
2023-06-29 14:01:35.029482,394,hand
2023-06-29 14:01:35.080455,340,hand
2023-06-29 14:01:35.131382,316,hand
2023-06-29 14:01:35.227856,342,hand
2023-06-29 14:01:35.273742,328,hand
2023-06-29 14:01:35.337115,330,hand
2023-06-29 14:01:35.382096,402,hand
2023-06-29 14:01:35.460625,330,hand
2023-06-29 14:01:35.504867,334,hand
2023-06-29 14:01:35.566251,352,hand
2023-06-29 14:01:35.630939,336,hand
2023-06-29 14:01:35.693657,328,hand
2023-06-29 14:01:35.741891,348,hand
2023-06-29 14:01:35.813718,370,hand
2023-06-29 14:01:35.883416,342,hand
2023-06-29 14:01:35.949835,348,hand
2023-06-29 14:01:36.007526,342,hand
2023-06-29 14:01:36.083435,346,hand
