Timestamp,Number of Pixels in Range,food?
2023-07-07 15:10:02.757894,1951,empty
2023-07-07 15:10:02.770453,1902,empty
2023-07-07 15:10:02.783363,1974,empty
2023-07-07 15:10:02.799175,1876,empty
2023-07-07 15:10:02.814653,1954,empty
2023-07-07 15:10:02.827673,1891,empty
2023-07-07 15:10:02.843402,1913,empty
2023-07-07 15:10:02.886847,1888,empty
2023-07-07 15:10:02.934493,1835,empty
2023-07-07 15:10:02.952883,1911,empty
2023-07-07 15:10:02.993808,1863,empty
2023-07-07 15:10:03.012368,1944,empty
2023-07-07 15:10:03.126466,1968,empty
2023-07-07 15:10:03.189602,1927,empty
2023-07-07 15:10:03.252622,1977,empty
2023-07-07 15:10:03.320827,1937,empty
2023-07-07 15:10:03.390758,1918,empty
2023-07-07 15:10:03.490191,1933,empty
2023-07-07 15:10:03.556458,1867,empty
2023-07-07 15:10:03.682670,1928,empty
2023-07-07 15:10:03.750965,1953,empty
2023-07-07 15:10:06.131228,1882,empty
2023-07-07 15:10:06.448750,1922,empty
2023-07-07 15:10:06.471560,2019,empty
2023-07-07 15:10:06.569228,2001,empty
2023-07-07 15:10:06.649209,1976,empty
2023-07-07 15:10:06.719631,1902,empty
2023-07-07 15:10:06.787181,1921,empty
2023-07-07 15:10:06.811131,1925,empty
2023-07-07 15:10:06.831721,1981,empty
2023-07-07 15:10:06.851717,1928,empty
2023-07-07 15:10:06.875105,1867,empty
2023-07-07 15:10:06.916758,1924,empty
2023-07-07 15:10:06.946270,1997,empty
2023-07-07 15:10:06.965968,1874,empty
2023-07-07 15:10:07.159591,1955,empty
