Timestamp,Number of Pixels in Range,food?
2023-06-29 13:56:07.513493,6174,food
2023-06-29 13:56:07.582141,6190,food
2023-06-29 13:56:07.650844,6186,food
2023-06-29 13:56:07.750779,6172,food
2023-06-29 13:56:07.821952,6159,food
2023-06-29 13:56:07.894778,6150,food
2023-06-29 13:56:07.989814,6152,food
2023-06-29 13:56:08.087472,6194,hand
2023-06-29 13:56:08.159173,6186,hand
2023-06-29 13:56:08.252089,6164,hand
2023-06-29 13:56:08.326832,6202,hand
2023-06-29 13:56:08.436148,6195,hand
2023-06-29 13:56:08.506955,6180,hand
2023-06-29 13:56:09.079142,3296,hand
2023-06-29 13:56:09.212658,3294,hand
2023-06-29 13:56:09.323038,3342,hand
2023-06-29 13:56:09.448942,3299,hand
2023-06-29 13:56:09.552700,3252,hand
2023-06-29 13:56:09.651860,3234,hand
2023-06-29 13:56:09.704008,3221,hand
2023-06-29 13:56:09.716552,3270,hand
2023-06-29 13:56:09.760982,3168,hand
2023-06-29 13:56:09.797234,3268,hand
2023-06-29 13:56:09.836388,5671,hand
2023-06-29 13:56:09.890707,5860,hand
2023-06-29 13:56:09.957437,6088,hand
2023-06-29 13:56:10.016426,6171,hand
2023-06-29 13:56:10.089511,6184,hand
2023-06-29 13:56:10.181814,6038,hand
2023-06-29 13:56:10.268593,5661,hand
2023-06-29 13:56:10.355206,5438,hand
2023-06-29 13:56:10.432835,7711,hand
2023-06-29 13:56:10.502654,8729,hand
2023-06-29 13:56:10.590034,9106,hand
2023-06-29 13:56:10.691066,8888,hand
2023-06-29 13:56:10.762945,8759,hand
2023-06-29 13:56:10.830874,8822,hand
2023-06-29 13:56:10.919718,9567,hand
2023-06-29 13:56:11.026878,9452,hand
2023-06-29 13:56:11.100492,8998,hand
2023-06-29 13:56:11.171716,8805,hand
2023-06-29 13:56:11.247091,8945,hand
2023-06-29 13:56:11.387909,6985,hand
2023-06-29 13:56:11.463016,6359,hand
2023-06-29 13:56:12.032986,2828,hand
2023-06-29 13:56:12.106366,2242,hand
2023-06-29 13:56:12.172352,2,hand
2023-06-29 13:56:12.373540,2064,hand
2023-06-29 13:56:12.398801,1484,hand
2023-06-29 13:56:12.418664,1101,hand
2023-06-29 13:56:12.492371,0,hand
2023-06-29 13:56:12.560852,0,hand
2023-06-29 13:56:12.631308,0,hand
2023-06-29 13:56:12.696250,0,hand
2023-06-29 13:56:12.755796,0,hand
2023-06-29 13:56:12.791098,0,hand
2023-06-29 13:56:12.869928,0,hand
2023-06-29 13:56:12.905608,0,hand
2023-06-29 13:56:12.952274,0,hand
2023-06-29 13:56:12.968246,0,hand
2023-06-29 13:56:12.984533,0,hand
2023-06-29 13:56:13.001096,0,empty
2023-06-29 13:56:13.048190,0,empty
2023-06-29 13:56:13.095781,0,empty
2023-06-29 13:56:13.154460,0,empty
2023-06-29 13:56:13.174152,0,empty
2023-06-29 13:56:13.194566,0,empty
2023-06-29 13:56:13.292879,0,empty
2023-06-29 13:56:13.344026,0,empty
2023-06-29 13:56:13.394390,0,empty
2023-06-29 13:56:13.443742,0,empty
2023-06-29 13:56:13.495050,0,empty
2023-06-29 13:56:13.545733,0,empty
2023-06-29 13:56:13.623403,0,empty
2023-06-29 13:56:13.684120,0,empty
2023-06-29 13:56:13.761370,0,empty
2023-06-29 13:56:13.814999,0,empty
2023-06-29 13:56:13.908331,0,empty
2023-06-29 13:56:13.985607,0,empty
2023-06-29 13:56:14.061595,12,empty
2023-06-29 13:56:14.135211,0,empty
2023-06-29 13:56:14.201467,0,empty
2023-06-29 13:56:14.300775,0,empty
2023-06-29 13:56:14.372785,0,empty
2023-06-29 13:56:14.443482,0,empty
2023-06-29 13:56:14.511963,0,empty
2023-06-29 13:56:14.601184,0,empty
2023-06-29 13:56:14.670404,0,empty
2023-06-29 13:56:14.736825,0,empty
2023-06-29 13:56:14.811569,0,empty
2023-06-29 13:56:14.934219,0,empty
2023-06-29 13:56:15.026272,0,empty
2023-06-29 13:56:16.060570,0,empty
2023-06-29 13:56:16.099200,0,empty
2023-06-29 13:56:16.165838,0,empty
2023-06-29 13:56:16.182142,0,empty
2023-06-29 13:56:16.244718,0,empty
2023-06-29 13:56:16.301387,0,empty
2023-06-29 13:56:16.363082,0,empty
2023-06-29 13:56:16.415179,0,empty
2023-06-29 13:56:16.469820,0,empty
2023-06-29 13:56:16.527054,0,empty
2023-06-29 13:56:16.567982,0,empty
2023-06-29 13:56:16.596387,0,empty
2023-06-29 13:56:16.633291,0,empty
2023-06-29 13:56:16.664798,0,empty
2023-06-29 13:56:16.704376,0,empty
2023-06-29 13:56:16.733214,0,empty
2023-06-29 13:56:16.800924,0,empty
2023-06-29 13:56:16.841068,0,empty
2023-06-29 13:56:16.870605,0,empty
2023-06-29 13:56:16.909621,0,empty
2023-06-29 13:56:16.938638,0,empty
2023-06-29 13:56:16.978805,0,empty
2023-06-29 13:56:17.008216,103,hand
2023-06-29 13:56:17.047142,0,hand
2023-06-29 13:56:17.076722,1856,hand
2023-06-29 13:56:17.116259,658,hand
2023-06-29 13:56:17.145214,3422,hand
2023-06-29 13:56:17.181790,1427,hand
2023-06-29 13:56:17.211151,4407,hand
2023-06-29 13:56:17.251673,1723,hand
2023-06-29 13:56:17.264457,1779,hand
2023-06-29 13:56:17.293712,5386,hand
2023-06-29 13:56:17.351381,5795,hand
2023-06-29 13:56:17.388542,2214,hand
2023-06-29 13:56:17.401100,2234,hand
2023-06-29 13:56:17.414460,2238,hand
