Timestamp,Number of Pixels in Range,food?
2023-06-29 12:20:38.580785,982,empty
2023-06-29 12:20:38.646877,970,empty
2023-06-29 12:20:38.742123,950,empty
2023-06-29 12:20:38.812852,966,empty
2023-06-29 12:20:38.892189,948,empty
2023-06-29 12:20:38.963116,950,empty
2023-06-29 12:20:39.048170,994,empty
2023-06-29 12:20:39.115290,958,empty
2023-06-29 12:20:39.181042,1006,empty
2023-06-29 12:20:39.245589,934,empty
2023-06-29 12:20:39.332689,970,empty
2023-06-29 12:20:39.408179,986,empty
2023-06-29 12:20:39.477049,990,empty
2023-06-29 12:20:39.541463,994,empty
2023-06-29 12:20:39.621314,1022,empty
2023-06-29 12:20:39.688748,988,empty
2023-06-29 12:20:39.761524,938,empty
2023-06-29 12:20:39.822021,998,empty
2023-06-29 12:20:39.886112,980,empty
2023-06-29 12:20:39.952720,1000,empty
2023-06-29 12:20:40.025462,980,empty
2023-06-29 12:20:40.091302,1008,empty
2023-06-29 12:20:40.153885,1012,empty
2023-06-29 12:20:40.222220,986,empty
2023-06-29 12:20:40.290873,1038,empty
2023-06-29 12:20:40.356590,1014,empty
2023-06-29 12:20:40.431450,1012,empty
2023-06-29 12:20:40.496118,982,empty
2023-06-29 12:20:40.566583,1042,empty
2023-06-29 12:20:40.632185,976,empty
2023-06-29 12:20:40.693757,1006,empty
2023-06-29 12:20:40.760875,964,empty
2023-06-29 12:20:40.827059,1018,empty
2023-06-29 12:20:40.890685,950,empty
2023-06-29 12:20:40.968303,936,empty
2023-06-29 12:20:41.047904,948,empty
2023-06-29 12:20:41.133258,958,empty
2023-06-29 12:20:41.216239,956,empty
2023-06-29 12:20:41.286448,988,empty
2023-06-29 12:20:41.367431,980,empty
2023-06-29 12:20:41.438068,948,empty
2023-06-29 12:20:41.526078,936,empty
2023-06-29 12:20:41.605514,962,empty
2023-06-29 12:20:41.688991,1014,empty
2023-06-29 12:20:41.773460,978,empty
2023-06-29 12:20:41.880685,966,empty
2023-06-29 12:20:41.965359,1042,empty
2023-06-29 12:20:42.419158,228,empty
2023-06-29 12:20:42.455470,221,empty
2023-06-29 12:20:42.486548,221,empty
2023-06-29 12:20:42.528595,213,empty
2023-06-29 12:20:42.545215,194,empty
2023-06-29 12:20:42.574829,952,empty
2023-06-29 12:20:42.621272,1016,empty
2023-06-29 12:20:42.669819,974,empty
2023-06-29 12:20:42.716677,984,empty
2023-06-29 12:20:42.767361,930,empty
2023-06-29 12:20:42.813667,976,empty
2023-06-29 12:20:42.880714,944,empty
2023-06-29 12:20:42.929104,960,empty
2023-06-29 12:20:43.003802,988,empty
2023-06-29 12:20:43.051328,992,empty
2023-06-29 12:20:43.117962,966,empty
2023-06-29 12:20:43.204006,940,empty
2023-06-29 12:20:43.284164,1000,empty
2023-06-29 12:20:43.340070,996,empty
2023-06-29 12:20:43.421415,976,empty
2023-06-29 12:20:43.529805,1018,empty
2023-06-29 12:20:43.627408,968,empty
2023-06-29 12:20:43.707547,1022,empty
2023-06-29 12:20:44.201392,217,empty
2023-06-29 12:20:44.230942,232,empty
2023-06-29 12:20:44.259049,204,empty
2023-06-29 12:20:44.289038,978,empty
2023-06-29 12:20:44.337366,998,empty
2023-06-29 12:20:44.386855,982,empty
2023-06-29 12:20:44.441563,972,empty
2023-06-29 12:20:44.501950,906,empty
2023-06-29 12:20:44.562808,994,empty
2023-06-29 12:20:44.615977,974,empty
2023-06-29 12:20:44.682784,996,empty
2023-06-29 12:20:44.733353,982,empty
2023-06-29 12:20:44.797862,1000,empty
2023-06-29 12:20:44.863798,964,empty
2023-06-29 12:20:44.926609,1006,empty
2023-06-29 12:20:44.969736,996,empty
2023-06-29 12:20:45.033274,964,empty
2023-06-29 12:20:45.094558,972,empty
2023-06-29 12:20:45.158011,932,empty
2023-06-29 12:20:45.205434,986,empty
2023-06-29 12:20:45.272272,958,empty
2023-06-29 12:20:45.336331,950,empty
2023-06-29 12:20:45.401980,954,empty
2023-06-29 12:20:45.446975,986,empty
2023-06-29 12:20:45.510092,986,empty
2023-06-29 12:20:45.573639,942,empty
2023-06-29 12:20:45.635379,954,empty
2023-06-29 12:20:45.678961,958,empty
2023-06-29 12:20:45.747661,880,empty
2023-06-29 12:20:45.809168,1028,empty
2023-06-29 12:20:45.875058,984,empty
2023-06-29 12:20:45.921731,896,empty
2023-06-29 12:20:45.992263,1020,empty
2023-06-29 12:20:46.056800,1012,empty
2023-06-29 12:20:46.137701,988,empty
2023-06-29 12:20:46.204691,968,empty
2023-06-29 12:20:46.268101,1026,empty
2023-06-29 12:20:46.340266,976,empty
2023-06-29 12:20:46.417997,926,empty
2023-06-29 12:20:46.490819,950,empty
2023-06-29 12:20:46.551949,1012,empty
2023-06-29 12:20:46.620238,1010,empty
2023-06-29 12:20:46.691010,984,empty
2023-06-29 12:20:46.756050,998,empty
2023-06-29 12:20:46.818977,1028,empty
2023-06-29 12:20:46.889562,1018,empty
2023-06-29 12:20:46.963553,976,empty
2023-06-29 12:20:47.034972,958,empty
2023-06-29 12:20:47.136944,954,empty
2023-06-29 12:20:47.216838,1008,empty
2023-06-29 12:20:47.317777,988,empty
2023-06-29 12:20:47.388261,942,empty
2023-06-29 12:20:47.474009,946,empty
2023-06-29 12:20:47.552546,942,empty
2023-06-29 12:20:47.660939,994,empty
2023-06-29 12:20:47.741444,924,empty
2023-06-29 12:20:48.333706,202,empty
2023-06-29 12:20:48.368512,212,empty
2023-06-29 12:20:48.397619,237,empty
2023-06-29 12:20:48.423957,233,empty
2023-06-29 12:20:48.434957,228,empty
2023-06-29 12:20:48.467706,956,empty
2023-06-29 12:20:48.525396,944,empty
2023-06-29 12:20:48.578504,988,empty
2023-06-29 12:20:48.628964,992,empty
2023-06-29 12:20:48.679245,974,empty
2023-06-29 12:20:48.740461,978,empty
2023-06-29 12:20:48.827436,964,empty
2023-06-29 12:20:48.879417,1016,empty
2023-06-29 12:20:48.944421,962,empty
2023-06-29 12:20:49.011271,982,empty
2023-06-29 12:20:49.072035,956,empty
2023-06-29 12:20:49.136259,978,empty
2023-06-29 12:20:49.185155,994,empty
2023-06-29 12:20:49.259670,1046,empty
2023-06-29 12:20:49.330661,1002,empty
2023-06-29 12:20:49.398016,980,empty
2023-06-29 12:20:49.470583,1006,empty
2023-06-29 12:20:49.539272,994,empty
2023-06-29 12:20:49.605583,982,empty
2023-06-29 12:20:49.674601,992,empty
2023-06-29 12:20:49.743307,940,empty
2023-06-29 12:20:49.807157,980,empty
2023-06-29 12:20:49.873757,974,empty
2023-06-29 12:20:49.948837,1036,empty
2023-06-29 12:20:50.020035,966,empty
2023-06-29 12:20:50.092621,976,empty
2023-06-29 12:20:50.169383,980,empty
2023-06-29 12:20:50.245940,974,empty
2023-06-29 12:20:50.344007,1032,empty
2023-06-29 12:20:50.405737,898,empty
2023-06-29 12:20:50.473738,1010,empty
2023-06-29 12:20:50.561016,998,empty
2023-06-29 12:20:50.632278,998,empty
2023-06-29 12:20:50.705275,972,empty
2023-06-29 12:20:50.774904,990,empty
2023-06-29 12:20:50.876111,988,empty
