Timestamp,Number of Pixels in Range,food?
2023-06-29 13:48:49.670723,1110,empty
2023-06-29 13:48:49.772021,1102,empty
2023-06-29 13:48:49.840032,1122,empty
2023-06-29 13:48:49.926728,1098,empty
2023-06-29 13:48:50.427702,278,hand
2023-06-29 13:48:50.462552,295,hand
2023-06-29 13:48:50.496131,299,hand
2023-06-29 13:48:50.530879,308,hand
2023-06-29 13:48:50.542276,331,hand
2023-06-29 13:48:50.591367,1102,hand
2023-06-29 13:48:50.643358,1312,hand
2023-06-29 13:48:50.702264,1180,hand
2023-06-29 13:48:50.760608,1384,hand
2023-06-29 13:48:50.821168,1182,hand
2023-06-29 13:48:50.871814,2378,hand
2023-06-29 13:48:50.943501,4002,hand
2023-06-29 13:48:51.013184,4570,hand
2023-06-29 13:48:51.070633,5258,hand
2023-06-29 13:48:51.152071,5956,hand
2023-06-29 13:48:51.219158,6410,hand
2023-06-29 13:48:51.287683,6248,hand
2023-06-29 13:48:51.358660,6682,hand
2023-06-29 13:48:51.429452,7424,hand
2023-06-29 13:48:51.495030,8312,hand
2023-06-29 13:48:51.562347,8600,hand
2023-06-29 13:48:51.629178,8182,hand
2023-06-29 13:48:51.695847,8442,hand
2023-06-29 13:48:51.765121,8728,hand
2023-06-29 13:48:51.835406,8500,hand
2023-06-29 13:48:51.900882,8598,hand
2023-06-29 13:48:51.971275,9786,hand
2023-06-29 13:48:52.054925,10031,hand
2023-06-29 13:48:52.127218,9937,hand
2023-06-29 13:48:52.201331,9856,hand
2023-06-29 13:48:52.299436,9876,hand
2023-06-29 13:48:52.372994,9930,hand
2023-06-29 13:48:52.447114,9896,hand
2023-06-29 13:48:52.513493,9805,hand
2023-06-29 13:48:52.597504,10105,hand
2023-06-29 13:48:52.665527,10182,hand
2023-06-29 13:48:52.751128,10121,hand
2023-06-29 13:48:52.800099,10016,hand
2023-06-29 13:48:52.887283,9947,hand
2023-06-29 13:48:52.952550,9669,hand
2023-06-29 13:48:53.033527,9640,hand
2023-06-29 13:48:53.084055,9642,hand
2023-06-29 13:48:53.178611,9929,hand
2023-06-29 13:48:53.253700,10122,hand
2023-06-29 13:48:53.321644,10035,hand
2023-06-29 13:48:53.386048,9193,hand
2023-06-29 13:48:53.453271,9178,hand
2023-06-29 13:48:53.539164,9092,hand
2023-06-29 13:48:53.607089,9364,hand
2023-06-29 13:48:53.668373,9559,hand
2023-06-29 13:48:53.714910,9571,hand
2023-06-29 13:48:53.906045,9529,hand
2023-06-29 13:48:54.390148,7643,hand
2023-06-29 13:48:54.431533,7141,hand
2023-06-29 13:48:54.481899,6479,hand
2023-06-29 13:48:54.513186,5300,hand
2023-06-29 13:48:54.532420,5211,hand
2023-06-29 13:48:54.560048,7080,hand
2023-06-29 13:48:54.613501,6573,hand
2023-06-29 13:48:54.667393,6447,hand
2023-06-29 13:48:54.711751,7633,hand
2023-06-29 13:48:54.763598,7819,hand
2023-06-29 13:48:54.812292,7896,hand
2023-06-29 13:48:54.901865,8308,hand
2023-06-29 13:48:54.951571,8226,hand
2023-06-29 13:48:55.006596,8180,hand
2023-06-29 13:48:55.079036,8310,hand
2023-06-29 13:48:55.185543,7123,hand
2023-06-29 13:48:55.233987,6839,hand
2023-06-29 13:48:55.299462,6156,hand
2023-06-29 13:48:55.377682,5964,hand
2023-06-29 13:48:55.460050,8555,hand
2023-06-29 13:48:55.509684,9534,hand
2023-06-29 13:48:55.584124,9382,hand
2023-06-29 13:48:55.676467,9610,hand
2023-06-29 13:48:55.754785,9629,hand
2023-06-29 13:48:55.821538,9633,hand
2023-06-29 13:48:55.893289,9548,hand
2023-06-29 13:48:55.988689,9438,hand
2023-06-29 13:48:56.055481,9179,hand
2023-06-29 13:48:56.136677,7124,hand
2023-06-29 13:48:56.222987,6724,hand
2023-06-29 13:48:56.349003,8423,hand
