Timestamp,Number of Pixels in Range,food?
2023-06-29 14:00:12.955075,2919,food
2023-06-29 14:00:13.006267,2936,food
2023-06-29 14:00:13.044865,2882,food
2023-06-29 14:00:13.083014,2958,food
2023-06-29 14:00:13.119385,2853,food
2023-06-29 14:00:13.158247,2913,food
2023-06-29 14:00:13.190407,2937,food
2023-06-29 14:00:13.202939,2915,food
2023-06-29 14:00:13.245051,2889,food
2023-06-29 14:00:13.284924,2929,food
2023-06-29 14:00:13.339227,2902,food
2023-06-29 14:00:13.373277,2880,food
2023-06-29 14:00:13.384445,2917,food
2023-06-29 14:00:13.416857,2934,food
2023-06-29 14:00:13.453692,2942,food
2023-06-29 14:00:13.487825,2955,food
2023-06-29 14:00:13.524724,2856,food
2023-06-29 14:00:13.565681,2937,food
2023-06-29 14:00:13.602212,2896,food
2023-06-29 14:00:13.613304,2913,food
2023-06-29 14:00:13.649808,2945,food
2023-06-29 14:00:13.686391,2920,food
2023-06-29 14:00:13.732687,2906,food
2023-06-29 14:00:13.806209,2906,food
2023-06-29 14:00:13.869766,2915,food
2023-06-29 14:00:13.886618,2949,food
2023-06-29 14:00:13.957651,2922,food
2023-06-29 14:00:14.026426,2920,food
2023-06-29 14:00:14.087256,2901,food
2023-06-29 14:00:14.103942,2916,food
2023-06-29 14:00:14.161779,2929,food
2023-06-29 14:00:14.259108,3524,food
2023-06-29 14:00:14.309188,3572,food
2023-06-29 14:00:14.355673,3588,food
2023-06-29 14:00:14.430307,3478,food
2023-06-29 14:00:14.480016,3526,food
2023-06-29 14:00:14.560646,3564,food
2023-06-29 14:00:14.614542,3544,food
2023-06-29 14:00:14.689468,3526,food
2023-06-29 14:00:14.762537,3526,food
2023-06-29 14:00:14.848590,3596,food
2023-06-29 14:00:14.937383,3544,food
2023-06-29 14:00:15.007792,3560,food
2023-06-29 14:00:15.080558,3516,food
2023-06-29 14:00:15.170503,3572,food
